id,org,dept,name,description,Mandate,Reliance,mandate_coded,relince_coded
650,"Beaumont, AB",CAO Office,"Intergovernmental Relations and
Advocacy","Administrative liaison with other orders of government, other municipalities and municipal partners to promote and
progress the city's advocacy strategies and priorities.",4,1,1,0
1083,Tulsa,Streets and Stormwater,Intergovernmental services,"Perform intergovernmental operations, such as refuse & recycling collections, bulky waste collections at City facilities, paper shredding and recycling, battery boxes, electronics, tires, etc. Bill internal accounts if appropriate.",4,2,1,0
1083,Tulsa Test Liz,Streets and Stormwater,Intergovernmental services,"Perform intergovernmental operations, such as refuse & recycling collections, bulky waste collections at City facilities, paper shredding and recycling, battery boxes, electronics, tires, etc. Bill internal accounts if appropriate.",4,2,1,0
1496,"Lethbridge, AB",Planning & Design,Intermunicipal Planning,Referral and review of plans and permits undertaken within the Intermunicipal referral areas,4,4,1,1
385,"Green Bay, WI",30 -  POLICE,Internal Affairs,Investigate complaints against personnel based on internal or external matters. ,4,4,1,1
935,Tulsa,Police,Internal Affairs,Internal unit assigned to investigate standard operating procedure violations,4,4,1,1
935,Tulsa Test Liz,Police,Internal Affairs,Internal unit assigned to investigate standard operating procedure violations,4,4,1,1
965,"Columbia, SC",Police Department,Internal Affairs,Reviews & investigates complaints received both internally and externally against Department personnel ,4,0,1,0
975,"Riverside, CA",Police,Internal Affairs,Investigates allegations of misconduct and improper job performance by the Department’s sworn and civilian personnel,4,4,1,1
1443,Gaston County,Sheriff's Office,Internal Affairs,none,4,4,1,1
1327,"Salt Lake City, UT",POLICE DEPARTMENT,Internal Affairs Early Intervention,Utilize an Early Intervention System to identify potentially damaging behavior and engage in intervention.,4,4,1,1
1326,"Salt Lake City, UT",POLICE DEPARTMENT,Internal Affairs Investigations,Conduct internal affairs investigations.,4,4,1,1
780,East Lansing,Financial Services,Internal Control and Policy Development and Implementation,Review and implement internal control policies,4,4,1,1
343,"Canton, MI",210 - Finance and Budget,Internal Control Policy Development,Review and implement internal control policies,4,0,1,0
881,Flagstaff,02-Management Services,Internal Controls and Policies,"Develop, implement and review internal controls and policies",4,0,1,0
879,"Strathcona County, AB",Corporate Services,Internal Legal Advice and Support,"Including contract preparation, negotiation, review and management; bylaw preparation and review; litigation on behalf of the County. Also includes validation of petitions and legal review of the records retention and disposition schedule in accordance with the Records Retention and Disposition Bylaw (in consultation with Corporate Records and Information Governance).",4,3,1,0
46,Roswell,10 - Administration,Internal Legal Support and Contract Review,"Preventive Consultation, proactive advice, reviews, employee legal matters, risk assessment ; Provide preventative advice and counsel on legal, personnel and procedural matters; provide advice to limit liability on other matters; Review and advise re: City Policies Human Resources, use of City Hall, Police, Fire, extent of Stormwater service and other internal policies.  Contracts  Management, review and approval - All contracts through City Attorneys office per Code.  COIs for Insurance Requirements.  Review and advise staff and citizens regarding open records requests.",4,0,1,0
508,"Green Bay, WI",50 -  DEPT OF PUBLIC WORKS,Internal Pavement marking,Maintenance and re-painting of pavement markings for Green Bay,4,0,1,0
1660,Jefferson,Information Technology,Internet Administration,"ATT, WisNet,connectivity, wireless, firewalls, etc.",4,4,1,1
418,"Columbia, SC",Emergency Operations,"Interoperability- Radio Communications, Voice and Redundancy Systems","Maintains essential and adequate radio communication systems in the EOC and ensures interoperability with all local, regional, state, and federal partners.  Ensure effective and operable redundancy communications capabilities, radio, satellite phones, voice and data systems are maintained.",4,4,1,1
160,"Washington County, WI",Clerk of Courts,Interpreter Services,Provide interpreter services and ADA accommodations at county expense; Prepare interpreter reimbursement request for the Director of State Courts,4,3,1,0
551,Marathon,Clerk of Courts,Interpreter Services,Request and schedule interpreter services as needed for court hearings and jury trials.,4,3,1,0
1361,Jefferson,Clerk of Court,Interpreter Services,"Provide interpreter services, prepare request for interpreter reimburement",4,4,1,1
1490,East Lansing,Judicial,Interpreters,Interpreters for non English speaking defendants and sign language interpreters,4,0,1,0
607,"Washington County, WI",Human Services,Intoxicated Driver Program,"Managed by Elevate, Inc. , this program assesses and creates a safety plan for all clients who have been charged with an OWI Offense.  Clients pay for the assessment and safety plan process and then follow through on recommendations per safety plan with other tx or educational providers in the community. The program is completely client-funded and operational costs do not hit the County's books.",4,3,1,0
816,East Lansing,Fire,Inventory & Resource Management,Inventory/Stock/Order department EMS and operational supplies,4,0,1,0
1361,Gaston County,Public Works,Inventory Management,none,4,1,1,0
192,"Washington County, WI",County Attorney,Investiage - Health Insurance Information,Locate health insurance information from employers,4,3,1,0
190,"Washington County, WI",County Attorney,Investigate - Employment Information and Verification,"Work new hire reports, locate employment information from various sources",4,3,1,0
191,"Washington County, WI",County Attorney,Investigate - Financial,Investigate by acquiring relevant information from various sources and resolve complex payment issues,4,3,1,0
193,"Washington County, WI",County Attorney,Investigate - Paternity,Investigation after interviews,4,3,1,0
1101,"Pittsburgh, PA",COMMISSION ON HUMAN RELATIONS,Investigation (General),"Staff salaries

Enforces the City’s Civil Rights Ordinance, which protects our citizens against discrimination in employment, housing, public accommodations, and delivery of city services.

Conducts investigations for complainants based on the city's protected classes, which vary based on type of complaint.",4,4,1,1
4,"West Plains, MO",Police,Investigations,"Investigative and support services in the area of crimes against special victims, Violent Crimes, Property Crimes, and Cold Cases and the support of the Patrol Unit.",4,4,1,1
233,"Eugene, OR",Police,Investigations,"Investigations teams including special investigations units: Violent Crimes Unit, Property, Financial and Arson Crimes Unit, Special Investigations Unit, Forensic Evidence Unit, and Evidence Control.",4,3,1,0
330,"Branson, MO",Human Resources,Investigations,Investigation of claims to reduce the risk of legal action to the City,4,4,1,1
489,Lawrence,Police,Investigations,"Investigates major crimes, including part I crimes against persons (e.g. homicide, rape, robbery, agg battery). Also investigates narcotics (trafficking, sales, manufacturing), crimes against juveniles, traffic fatalities, crime rings, deaths and other major incidents.",4,4,1,1
